1.5154e+06,-3.6367e+06,20.915,88.861
1.5154e+06,-3.6367e+06,21.164,89.616
1.5154e+06,-3.6367e+06,21.13,89.916
1.5154e+06,-3.6367e+06,21.095,90.216
1.5154e+06,-3.6367e+06,21.061,90.514
1.5155e+06,-3.6367e+06,21.027,90.81
1.5155e+06,-3.6367e+06,20.992,91.106
1.5155e+06,-3.6367e+06,20.958,91.4
1.5155e+06,-3.6367e+06,20.924,91.693
1.5155e+06,-3.6367e+06,20.889,91.984
1.5155e+06,-3.6367e+06,20.855,92.273
1.5155e+06,-3.6367e+06,20.868,92.663
1.5155e+06,-3.6367e+06,21.258,93.884
1.5155e+06,-3.6367e+06,21.648,95.154
1.5155e+06,-3.6367e+06,22.038,96.472
1.5156e+06,-3.6367e+06,22.428,97.838
1.5156e+06,-3.6367e+06,22.819,99.253
1.5156e+06,-3.6367e+06,23.209,100.72
1.5156e+06,-3.6367e+06,23.599,102.23
1.5156e+06,-3.6367e+06,23.989,103.79
1.5156e+06,-3.6367e+06,24.379,105.4
1.5156e+06,-3.6367e+06,24.723,106.84
1.5156e+06,-3.6367e+06,24.702,106.6
1.5156e+06,-3.6367e+06,24.68,106.37
1.5156e+06,-3.6367e+06,24.659,106.13
1.5157e+06,-3.6367e+06,24.638,105.91
1.5157e+06,-3.6367e+06,24.617,105.69
1.5157e+06,-3.6367e+06,24.596,105.47
1.5157e+06,-3.6367e+06,24.575,105.25
1.5157e+06,-3.6367e+06,24.554,105.04
1.5157e+06,-3.6367e+06,24.533,104.84
1.5157e+06,-3.6367e+06,24.491,104.58
1.5157e+06,-3.6367e+06,24.279,103.92
1.5157e+06,-3.6367e+06,24.067,103.29
1.5157e+06,-3.6367e+06,23.856,102.68
1.5158e+06,-3.6367e+06,23.644,102.09
1.5158e+06,-3.6367e+06,23.433,101.52
1.5158e+06,-3.6367e+06,23.221,100.98
1.5158e+06,-3.6367e+06,23.01,100.46
1.5158e+06,-3.6367e+06,22.799,99.96
1.5159e+06,-3.6367e+06,22.714,99.839
1.5153e+06,-3.6367e+06,19.195,83.406
1.5154e+06,-3.6367e+06,19.48,84.119
1.5154e+06,-3.6367e+06,19.765,84.848
1.5154e+06,-3.6367e+06,20.05,85.595
1.5154e+06,-3.6367e+06,20.336,86.359
1.5154e+06,-3.6367e+06,20.621,87.14
1.5154e+06,-3.6367e+06,20.906,87.937
1.5154e+06,-3.6367e+06,21.156,88.693
1.5154e+06,-3.6367e+06,21.121,88.995
1.5154e+06,-3.6367e+06,21.087,89.295
1.5154e+06,-3.6367e+06,21.052,89.594
1.5155e+06,-3.6367e+06,21.018,89.891
1.5155e+06,-3.6367e+06,20.984,90.187
1.5155e+06,-3.6367e+06,20.949,90.482
1.5155e+06,-3.6367e+06,20.915,90.775
1.5155e+06,-3.6367e+06,20.881,91.066
1.5155e+06,-3.6367e+06,20.846,91.356
1.5155e+06,-3.6367e+06,20.856,91.735
1.5155e+06,-3.6367e+06,21.217,92.848
1.5155e+06,-3.6367e+06,21.578,94.002
1.5155e+06,-3.6367e+06,21.938,95.197
1.5156e+06,-3.6367e+06,22.299,96.433
1.5156e+06,-3.6367e+06,22.659,97.709
1.5156e+06,-3.6367e+06,23.02,99.025
1.5156e+06,-3.6367e+06,23.381,100.38
1.5156e+06,-3.6367e+06,23.741,101.78
1.5156e+06,-3.6367e+06,24.102,103.22
1.5156e+06,-3.6367e+06,24.423,104.51
1.5156e+06,-3.6367e+06,24.429,104.32
1.5156e+06,-3.6367e+06,24.435,104.14
1.5156e+06,-3.6367e+06,24.441,103.96
1.5157e+06,-3.6367e+06,24.447,103.79
1.5157e+06,-3.6367e+06,24.453,103.62
1.5157e+06,-3.6367e+06,24.459,103.46
1.5157e+06,-3.6367e+06,24.465,103.3
1.5157e+06,-3.6367e+06,24.471,103.14
1.5157e+06,-3.6367e+06,24.477,102.99
1.5157e+06,-3.6367e+06,24.459,102.8
1.5157e+06,-3.6367e+06,24.249,102.24
1.5157e+06,-3.6367e+06,24.04,101.71
1.5157e+06,-3.6367e+06,23.83,101.19
1.5158e+06,-3.6367e+06,23.62,100.69
1.5158e+06,-3.6367e+06,23.411,100.21
1.5158e+06,-3.6367e+06,23.202,99.753
1.5158e+06,-3.6367e+06,22.992,99.311
1.5158e+06,-3.6367e+06,22.783,98.889
1.5158e+06,-3.6367e+06,22.574,98.485
1.5158e+06,-3.6367e+06,22.397,98.162
1.5158e+06,-3.6367e+06,22.473,98.34
1.5158e+06,-3.6367e+06,22.549,98.521
1.5158e+06,-3.6367e+06,22.625,98.706
1.5159e+06,-3.6367e+06,22.701,98.895
1.5159e+06,-3.6367e+06,22.778,99.087
1.5159e+06,-3.6367e+06,22.854,99.284
1.5159e+06,-3.6367e+06,22.931,99.484
1.5153e+06,-3.6367e+06,18.901,81.789
1.5153e+06,-3.6367e+06,19.186,82.485
1.5154e+06,-3.6367e+06,19.472,83.199
1.5154e+06,-3.6367e+06,19.757,83.93
1.5154e+06,-3.6367e+06,20.042,84.678
1.5154e+06,-3.6367e+06,20.328,85.443
1.5154e+06,-3.6367e+06,20.898,87.024
1.5154e+06,-3.6367e+06,21.147,87.781
1.5154e+06,-3.6367e+06,21.113,88.083
1.5154e+06,-3.6367e+06,21.079,88.384
1.5154e+06,-3.6367e+06,21.044,88.684
1.5155e+06,-3.6367e+06,21.01,88.982
1.5155e+06,-3.6367e+06,20.975,89.279
1.5155e+06,-3.6367e+06,20.941,89.574
1.5155e+06,-3.6367e+06,20.906,89.867
1.5155e+06,-3.6367e+06,20.838,90.449
1.5155e+06,-3.6367e+06,20.844,90.816
1.5155e+06,-3.6367e+06,21.176,91.823
1.5155e+06,-3.6367e+06,21.507,92.864
1.5155e+06,-3.6367e+06,21.838,93.939
1.5156e+06,-3.6367e+06,22.169,95.048
1.5156e+06,-3.6367e+06,22.5,96.191
1.5156e+06,-3.6367e+06,22.832,97.368
1.5156e+06,-3.6367e+06,23.163,98.579
1.5156e+06,-3.6367e+06,23.826,101.1
1.5156e+06,-3.6367e+06,24.123,102.25
1.5156e+06,-3.6367e+06,24.156,102.11
1.5156e+06,-3.6367e+06,24.189,101.98
1.5156e+06,-3.6367e+06,24.222,101.85
1.5157e+06,-3.6367e+06,24.255,101.73
1.5157e+06,-3.6367e+06,24.289,101.61
1.5157e+06,-3.6367e+06,24.322,101.5
1.5157e+06,-3.6367e+06,24.355,101.39
1.5157e+06,-3.6367e+06,24.422,101.19
1.5157e+06,-3.6367e+06,24.428,101.05
1.5157e+06,-3.6367e+06,24.22,100.59
1.5157e+06,-3.6367e+06,24.012,100.15
1.5157e+06,-3.6367e+06,23.805,99.724
1.5158e+06,-3.6367e+06,23.597,99.314
1.5158e+06,-3.6367e+06,23.389,98.919
1.5158e+06,-3.6367e+06,23.182,98.54
1.5158e+06,-3.6367e+06,22.974,98.176
1.5158e+06,-3.6367e+06,22.767,97.827
1.5158e+06,-3.6367e+06,22.56,97.495
1.5158e+06,-3.6367e+06,22.385,97.232
1.5158e+06,-3.6367e+06,22.46,97.408
1.5158e+06,-3.6367e+06,22.536,97.588
1.5158e+06,-3.6367e+06,22.612,97.771
1.5159e+06,-3.6367e+06,22.688,97.959
1.5159e+06,-3.6367e+06,22.764,98.15
1.5159e+06,-3.6367e+06,22.841,98.345
1.5159e+06,-3.6367e+06,22.917,98.544
1.5159e+06,-3.6367e+06,22.994,98.747
1.5159e+06,-3.6367e+06,23.071,98.953
1.5153e+06,-3.6367e+06,17.951,77.581
1.5153e+06,-3.6367e+06,18.068,78.217
1.5153e+06,-3.6367e+06,18.186,78.868
1.5153e+06,-3.6367e+06,18.323,79.533
1.5153e+06,-3.6367e+06,18.608,80.196
1.5153e+06,-3.6367e+06,18.893,80.877
1.5153e+06,-3.6367e+06,19.179,81.575
1.5154e+06,-3.6367e+06,19.464,82.29
1.5154e+06,-3.6367e+06,19.749,83.023
1.5154e+06,-3.6367e+06,20.034,83.772
1.5154e+06,-3.6367e+06,20.32,84.539
1.5154e+06,-3.6367e+06,20.605,85.322
1.5154e+06,-3.6367e+06,20.89,86.122
1.5154e+06,-3.6367e+06,21.139,86.88
1.5154e+06,-3.6367e+06,21.105,87.183
1.5154e+06,-3.6367e+06,21.071,87.484
1.5154e+06,-3.6367e+06,21.036,87.785
1.5155e+06,-3.6367e+06,21.002,88.083
1.5155e+06,-3.6367e+06,20.967,88.381
1.5155e+06,-3.6367e+06,20.933,88.676
1.5155e+06,-3.6367e+06,20.898,88.97
1.5155e+06,-3.6367e+06,20.864,89.262
1.5155e+06,-3.6367e+06,20.829,89.552
1.5155e+06,-3.6367e+06,20.833,89.908
1.5155e+06,-3.6367e+06,21.134,90.809
1.5155e+06,-3.6367e+06,21.436,91.738
1.5155e+06,-3.6367e+06,21.738,92.697
1.5156e+06,-3.6367e+06,22.04,93.685
1.5156e+06,-3.6367e+06,22.342,94.701
1.5156e+06,-3.6367e+06,22.643,95.746
1.5156e+06,-3.6367e+06,22.945,96.82
1.5156e+06,-3.6367e+06,23.247,97.923
1.5156e+06,-3.6367e+06,23.549,99.054
1.5156e+06,-3.6367e+06,23.824,100.07
1.5156e+06,-3.6367e+06,23.884,99.978
1.5156e+06,-3.6367e+06,23.944,99.889
1.5156e+06,-3.6367e+06,24.004,99.806
1.5157e+06,-3.6367e+06,24.064,99.729
1.5157e+06,-3.6367e+06,24.125,99.657
1.5157e+06,-3.6367e+06,24.185,99.59
1.5157e+06,-3.6367e+06,24.245,99.529
1.5157e+06,-3.6367e+06,24.306,99.473
1.5157e+06,-3.6367e+06,24.366,99.423
1.5157e+06,-3.6367e+06,24.397,99.341
1.5157e+06,-3.6367e+06,24.191,98.976
1.5157e+06,-3.6367e+06,23.985,98.623
1.5157e+06,-3.6367e+06,23.779,98.283
1.5158e+06,-3.6367e+06,23.573,97.955
1.5158e+06,-3.6367e+06,23.368,97.641
1.5158e+06,-3.6367e+06,23.162,97.34
1.5158e+06,-3.6367e+06,22.957,97.051
1.5158e+06,-3.6367e+06,22.751,96.776
1.5158e+06,-3.6367e+06,22.546,96.513
1.5158e+06,-3.6367e+06,22.373,96.31
1.5158e+06,-3.6367e+06,22.448,96.485
1.5158e+06,-3.6367e+06,22.524,96.663
1.5158e+06,-3.6367e+06,22.599,96.845
1.5159e+06,-3.6367e+06,22.675,97.031
1.5159e+06,-3.6367e+06,22.751,97.22
1.5159e+06,-3.6367e+06,22.828,97.414
1.5159e+06,-3.6367e+06,22.904,97.611
1.5159e+06,-3.6367e+06,22.98,97.812
1.5159e+06,-3.6367e+06,23.057,98.017
1.5159e+06,-3.6367e+06,23.126,98.215
1.5159e+06,-3.6367e+06,23.133,98.321
1.5159e+06,-3.6367e+06,23.141,98.423
1.5153e+06,-3.6367e+06,17.825,76.05
1.5153e+06,-3.6367e+06,17.943,76.671
1.5153e+06,-3.6367e+06,18.06,77.309
1.5153e+06,-3.6367e+06,18.178,77.962
1.5153e+06,-3.6367e+06,18.315,78.629
1.5153e+06,-3.6367e+06,18.6,79.294
1.5153e+06,-3.6367e+06,18.885,79.976
1.5153e+06,-3.6367e+06,19.171,80.676
1.5154e+06,-3.6367e+06,19.456,81.393
1.5154e+06,-3.6367e+06,19.741,82.127
1.5154e+06,-3.6367e+06,20.027,82.877
1.5154e+06,-3.6367e+06,20.312,83.645
1.5154e+06,-3.6367e+06,20.597,84.429
1.5154e+06,-3.6367e+06,20.882,85.23
1.5154e+06,-3.6367e+06,21.132,85.989
1.5154e+06,-3.6367e+06,21.097,86.293
1.5154e+06,-3.6367e+06,21.063,86.595
1.5154e+06,-3.6367e+06,21.028,86.896
1.5155e+06,-3.6367e+06,20.994,87.195
1.5155e+06,-3.6367e+06,20.959,87.493
1.5155e+06,-3.6367e+06,20.925,87.789
1.5155e+06,-3.6367e+06,20.89,88.083
1.5155e+06,-3.6367e+06,20.856,88.375
1.5155e+06,-3.6367e+06,20.821,88.665
1.5155e+06,-3.6367e+06,20.821,89.009
1.5155e+06,-3.6367e+06,21.093,89.805
1.5155e+06,-3.6367e+06,21.366,90.626
1.5155e+06,-3.6367e+06,21.638,91.472
1.5156e+06,-3.6367e+06,21.911,92.343
1.5156e+06,-3.6367e+06,22.183,93.238
1.5156e+06,-3.6367e+06,22.455,94.159
1.5156e+06,-3.6367e+06,22.728,95.105
1.5156e+06,-3.6367e+06,23,96.076
1.5156e+06,-3.6367e+06,23.273,97.072
1.5156e+06,-3.6367e+06,23.524,97.969
1.5156e+06,-3.6367e+06,23.611,97.913
1.5156e+06,-3.6367e+06,23.699,97.863
1.5156e+06,-3.6367e+06,23.786,97.819
1.5157e+06,-3.6367e+06,23.873,97.783
1.5157e+06,-3.6367e+06,23.961,97.753
1.5157e+06,-3.6367e+06,24.048,97.73
1.5157e+06,-3.6367e+06,24.136,97.714
1.5157e+06,-3.6367e+06,24.223,97.704
1.5157e+06,-3.6367e+06,24.311,97.701
1.5157e+06,-3.6367e+06,24.366,97.672
1.5157e+06,-3.6367e+06,24.162,97.392
1.5157e+06,-3.6367e+06,23.958,97.122
1.5157e+06,-3.6367e+06,23.754,96.864
1.5158e+06,-3.6367e+06,23.55,96.616
1.5158e+06,-3.6367e+06,23.346,96.379
1.5158e+06,-3.6367e+06,23.143,96.153
1.5158e+06,-3.6367e+06,22.939,95.938
1.5158e+06,-3.6367e+06,22.736,95.733
1.5158e+06,-3.6367e+06,22.532,95.54
1.5158e+06,-3.6367e+06,22.36,95.397
1.5158e+06,-3.6367e+06,22.436,95.57
1.5158e+06,-3.6367e+06,22.511,95.746
1.5158e+06,-3.6367e+06,22.587,95.927
1.5159e+06,-3.6367e+06,22.662,96.111
1.5159e+06,-3.6367e+06,22.738,96.299
1.5159e+06,-3.6367e+06,22.814,96.491
1.5159e+06,-3.6367e+06,22.891,96.686
1.5159e+06,-3.6367e+06,22.967,96.886
1.5159e+06,-3.6367e+06,23.043,97.089
1.5159e+06,-3.6367e+06,23.112,97.285
1.5159e+06,-3.6367e+06,23.119,97.389
1.5159e+06,-3.6367e+06,23.127,97.49
1.5159e+06,-3.6367e+06,23.134,97.586
1.5152e+06,-3.6367e+06,17.228,72.281
1.5152e+06,-3.6367e+06,17.346,72.821
1.5153e+06,-3.6367e+06,17.699,74.542
1.5153e+06,-3.6367e+06,17.817,75.149
1.5153e+06,-3.6367e+06,17.935,75.772
1.5153e+06,-3.6367e+06,18.053,76.412
1.5153e+06,-3.6367e+06,18.171,77.067
1.5153e+06,-3.6367e+06,18.307,77.736
1.5153e+06,-3.6367e+06,18.593,78.403
1.5153e+06,-3.6367e+06,18.878,79.087
1.5153e+06,-3.6367e+06,19.163,79.788
1.5154e+06,-3.6367e+06,19.449,80.506
1.5154e+06,-3.6367e+06,19.734,81.241
1.5154e+06,-3.6367e+06,20.019,81.993
1.5154e+06,-3.6367e+06,20.304,82.762
1.5154e+06,-3.6367e+06,20.59,83.547
1.5154e+06,-3.6367e+06,20.875,84.349
1.5154e+06,-3.6367e+06,21.124,85.109
1.5154e+06,-3.6367e+06,21.09,85.413
1.5154e+06,-3.6367e+06,21.055,85.716
1.5154e+06,-3.6367e+06,21.02,86.018
1.5155e+06,-3.6367e+06,20.986,86.317
1.5155e+06,-3.6367e+06,20.951,86.615
1.5155e+06,-3.6367e+06,20.917,86.911
1.5155e+06,-3.6367e+06,20.882,87.206
1.5155e+06,-3.6367e+06,20.848,87.498
1.5155e+06,-3.6367e+06,20.813,87.788
1.5155e+06,-3.6367e+06,20.81,88.121
1.5155e+06,-3.6367e+06,21.053,88.812
1.5155e+06,-3.6367e+06,21.296,89.526
1.5155e+06,-3.6367e+06,21.539,90.262
1.5156e+06,-3.6367e+06,21.781,91.022
1.5156e+06,-3.6367e+06,22.024,91.803
1.5156e+06,-3.6367e+06,22.267,92.607
1.5156e+06,-3.6367e+06,22.51,93.434
1.5156e+06,-3.6367e+06,22.753,94.283
1.5156e+06,-3.6367e+06,22.996,95.155
1.5156e+06,-3.6367e+06,23.225,95.943
1.5156e+06,-3.6367e+06,23.339,95.918
1.5156e+06,-3.6367e+06,23.454,95.902
1.5156e+06,-3.6367e+06,23.568,95.894
1.5157e+06,-3.6367e+06,23.683,95.894
1.5157e+06,-3.6367e+06,23.797,95.902
1.5157e+06,-3.6367e+06,23.912,95.919
1.5157e+06,-3.6367e+06,24.026,95.945
1.5157e+06,-3.6367e+06,24.141,95.978
1.5157e+06,-3.6367e+06,24.256,96.02
1.5157e+06,-3.6367e+06,24.335,96.042
1.5157e+06,-3.6367e+06,24.133,95.841
1.5157e+06,-3.6367e+06,23.931,95.65
1.5157e+06,-3.6367e+06,23.729,95.468
1.5158e+06,-3.6367e+06,23.527,95.295
1.5158e+06,-3.6367e+06,23.325,95.132
1.5158e+06,-3.6367e+06,23.123,94.979
1.5158e+06,-3.6367e+06,22.921,94.835
1.5158e+06,-3.6367e+06,22.72,94.7
1.5158e+06,-3.6367e+06,22.518,94.575
1.5158e+06,-3.6367e+06,22.348,94.491
1.5158e+06,-3.6367e+06,22.423,94.663
1.5158e+06,-3.6367e+06,22.499,94.838
1.5158e+06,-3.6367e+06,22.574,95.017
1.5159e+06,-3.6367e+06,22.65,95.199
1.5159e+06,-3.6367e+06,22.725,95.385
1.5159e+06,-3.6367e+06,22.801,95.575
1.5159e+06,-3.6367e+06,22.877,95.769
1.5159e+06,-3.6367e+06,22.953,95.967
1.5159e+06,-3.6367e+06,23.03,96.169
1.5159e+06,-3.6367e+06,23.098,96.363
1.5159e+06,-3.6367e+06,23.105,96.466
1.5159e+06,-3.6367e+06,23.112,96.564
1.5159e+06,-3.6367e+06,23.12,96.659
1.5152e+06,-3.6367e+06,17.102,70.853
1.5152e+06,-3.6367e+06,17.22,71.379
1.5152e+06,-3.6367e+06,17.338,71.921
1.5152e+06,-3.6367e+06,17.456,72.481
1.5153e+06,-3.6367e+06,17.574,73.057
1.5153e+06,-3.6367e+06,17.692,73.65
1.5153e+06,-3.6367e+06,17.81,74.259
1.5153e+06,-3.6367e+06,17.927,74.885
1.5153e+06,-3.6367e+06,18.045,75.526
1.5153e+06,-3.6367e+06,18.163,76.184
1.5153e+06,-3.6367e+06,18.3,76.854
1.5153e+06,-3.6367e+06,18.585,77.523
1.5153e+06,-3.6367e+06,18.871,78.208
1.5153e+06,-3.6367e+06,19.156,78.911
1.5154e+06,-3.6367e+06,19.441,79.63
1.5154e+06,-3.6367e+06,19.726,80.367
1.5154e+06,-3.6367e+06,20.012,81.12
1.5154e+06,-3.6367e+06,20.297,81.89
1.5154e+06,-3.6367e+06,20.582,82.676
1.5154e+06,-3.6367e+06,20.867,83.479
1.5154e+06,-3.6367e+06,21.117,84.239
1.5154e+06,-3.6367e+06,21.082,84.544
1.5154e+06,-3.6367e+06,21.048,84.848
1.5154e+06,-3.6367e+06,21.013,85.15
1.5155e+06,-3.6367e+06,20.978,85.45
1.5155e+06,-3.6367e+06,20.944,85.748
1.5155e+06,-3.6367e+06,20.909,86.044
1.5155e+06,-3.6367e+06,20.875,86.339
1.5155e+06,-3.6367e+06,20.84,86.631
1.5155e+06,-3.6367e+06,20.805,86.922
1.5155e+06,-3.6367e+06,20.798,87.242
1.5155e+06,-3.6367e+06,21.012,87.83
1.5155e+06,-3.6367e+06,21.226,88.439
1.5155e+06,-3.6367e+06,21.439,89.07
1.5156e+06,-3.6367e+06,21.653,89.722
1.5156e+06,-3.6367e+06,21.866,90.395
1.5156e+06,-3.6367e+06,22.08,91.09
1.5156e+06,-3.6367e+06,22.293,91.807
1.5156e+06,-3.6367e+06,22.507,92.544
1.5156e+06,-3.6367e+06,22.72,93.303
1.5156e+06,-3.6367e+06,22.926,93.994
1.5156e+06,-3.6367e+06,23.067,93.995
1.5156e+06,-3.6367e+06,23.209,94.007
1.5156e+06,-3.6367e+06,23.35,94.029
1.5157e+06,-3.6367e+06,23.492,94.062
1.5157e+06,-3.6367e+06,23.634,94.104
1.5157e+06,-3.6367e+06,23.775,94.158
1.5157e+06,-3.6367e+06,23.917,94.221
1.5157e+06,-3.6367e+06,24.059,94.296
1.5157e+06,-3.6367e+06,24.201,94.38
1.5157e+06,-3.6367e+06,24.304,94.449
1.5157e+06,-3.6367e+06,24.104,94.323
1.5157e+06,-3.6367e+06,23.904,94.204
1.5157e+06,-3.6367e+06,23.703,94.095
1.5158e+06,-3.6367e+06,23.503,93.994
1.5158e+06,-3.6367e+06,23.304,93.902
1.5158e+06,-3.6367e+06,23.104,93.818
1.5158e+06,-3.6367e+06,22.904,93.743
1.5158e+06,-3.6367e+06,22.704,93.676
1.5158e+06,-3.6367e+06,22.505,93.619
1.5158e+06,-3.6367e+06,22.336,93.594
1.5158e+06,-3.6367e+06,22.411,93.764
1.5158e+06,-3.6367e+06,22.486,93.937
1.5158e+06,-3.6367e+06,22.561,94.114
